K	Lag	Month	Obs	SimPAR	SimPARX	SimRIDGE	SimPARX0	SimPARX1	SimPARX2	SimPARX3
223	1	4	2967.31560555	2733.70420502565	2716.11519744717	2804.47690152918	2700.71382086398	2718.2486244921	2729.76599758477	2710.840775293
223	1	4	3240.4818735	3446.4454273528	3353.45558395124	3539.64303051857	3400.31567179134	3353.69456074223	3510.7634067212	3400.17739658419
223	1	4	2549.07204345	2484.64181020787	2428.37430109794	2591.9161616651	2456.2428867401	2431.74822232079	2547.39671530575	2470.89022577504
223	1	4	1482.01538805	2176.42337629188	2046.58322812893	2002.98866477076	2153.70645401701	2061.9634337397	2229.652506661	2220.99887103818
223	1	4	2264.8895379	2720.63034153238	2676.45326695197	2760.40097606619	2687.88097380513	2683.04026191885	2755.50063485368	2717.6032059005
223	1	4	3360.8882439	3145.29842662309	3163.57621060502	3286.98299242666	3104.72031051304	3159.25215026682	3102.36869857625	3086.55420557901
223	1	4	3051.87917895	2691.46450266415	2626.81330378766	2828.98152227418	2659.25280664308	2633.9192313584	2806.75116804348	2690.78979344891
223	1	4	3554.8815825	3387.26997226113	3521.45784060047	3708.00658322255	3342.23111513215	3524.12954644199	3393.3566722475	3359.10265211796
223	1	4	2446.52183505	3278.97301650651	3206.56690488709	3271.96250497827	3235.93061177646	3205.0095383374	3252.26646325139	3228.0634388872
223	1	5	2738.7558	2549.72538308528	2560.56464799142	2535.73749341258	2500.60962318491	2508.94301141126	2496.46106346435	2562.72686281221
223	1	5	1226.33647515	1575.9584661871	1500.76208499981	1547.80240996853	1609.67970808051	1609.98837407746	1608.13568944585	1500.94421337504
223	1	5	2129.22699885	2036.6478312747	1998.08681921614	2155.49056629758	2031.17886748347	2020.47978477969	2027.9204102578	1995.27050081871
223	1	5	2157.1893738	2210.01505114901	2081.25178701175	2212.1466919067	2189.79797828312	2185.60682904114	2181.37003184895	2080.23630994069
223	1	5	2272.95016965	1771.20611280866	1533.61259275552	1690.17197817127	1788.31790805446	1781.30514994442	1781.71797383392	1531.98056575543
223	1	5	745.7358933	1093.98982551458	781.892194087234	792.387306717111	1168.7114715695	1179.74993223612	1159.08178195559	785.184348382229
223	1	5	1184.33142855	1590.84734708749	1371.95907401614	1425.5500282962	1623.30201252153	1625.94307975172	1618.48722704839	1372.89255014046
223	1	5	1545.5345985	2286.43194496266	2288.42265036941	2313.12322745949	2259.71419286844	2262.03061250198	2257.23006732917	2289.01262100437
223	1	5	1750.9920993	2090.31679901738	1843.24881210255	2028.57699188887	2080.28229053571	2074.77501844262	2066.18351989186	1842.00112405757
223	1	5	2319.214473	2409.55141370092	2181.26601075882	2329.88166144707	2372.36005906821	2364.17799202439	2368.36464124622	2179.26446200199
223	1	5	1575.09521865	1706.12177914893	1796.08314006348	1942.27976457255	1728.77020843986	1717.48831044713	1727.17437496064	1793.01956628009
223	1	6	1024.6659777	1288.92828609168	1333.88673215592	1250.26176272328	1333.88673215592	1361.93968079213	1297.01102978117	1335.69900368832
223	1	6	714.48805125	648.41105489443	658.502752072608	651.376781156405	658.502752072608	669.353080549222	641.037430899596	661.060695921605
223	1	6	923.06807505	1030.78975689357	1061.69635417531	1008.3943034249	1061.69635417531	1078.45511715602	1032.30350056741	1059.18166367489
223	1	6	974.15963415	1042.63196406879	1074.1831954739	1002.9921575364	1074.1831954739	1090.28631991746	1025.84314464466	1081.16106586643
223	1	6	1021.86370215	1091.6572464232	1125.87718387658	1058.97816671881	1125.87718387658	1133.25637173471	1081.47806622855	1137.34905166485
223	1	6	400.9127256	444.874278459177	443.886389753645	382.905563193854	443.886389753645	447.156090257163	357.880475572066	448.175815089376
223	1	6	565.63062075	630.621705272617	639.745033832591	632.261873363185	639.745033832591	642.623944279548	617.292475951085	646.055053133978
223	1	6	675.16407765	783.593074068761	801.043445279255	801.058770800861	801.043445279255	795.522510496921	796.145981037203	802.419278646491
223	1	6	791.77103505	870.605364495674	892.792276009144	802.2648640633	892.792276009144	895.314484192418	809.716544433022	899.464976838481
223	1	6	1026.79312905	1111.25041281437	1146.53691019646	1064.92012068107	1146.53691019646	1174.80896427255	1098.70200398079	1147.2846943003
223	1	6	703.52184465	796.112146167255	814.243996847596	767.606721109719	814.243996847596	828.540945056147	772.515066622756	813.307725670747
223	1	7	590.50407195	580.701494364735	590.419510735116	589.159301489905	588.676442572629	604.076123491069	590.419510735116	589.919407624033
223	1	7	457.12593855	460.484911967437	457.363327838708	465.671961697416	456.841013615991	462.059415099892	457.363327838708	460.580957117124
223	1	7	535.3213014	541.324892763508	547.720653208199	542.890991704786	545.494120638071	550.1884365839	547.720653208199	542.399938036528
223	1	7	551.24778735	561.126600430612	570.615464973787	559.021914024525	567.209649164237	571.038312007604	570.615464973787	572.419010234572
223	1	7	515.58814305	579.615408087055	591.226821671703	571.219588938206	587.485386834339	584.136412252674	591.226821671703	597.118041858661
223	1	7	255.22446465	338.951589447662	329.012552051289	340.965998517939	323.561582547419	331.221099303667	329.012552051289	324.510814565142
223	1	7	314.06425605	402.79179445916	394.955953886923	402.57889388125	393.571897634864	391.068121109459	394.955953886923	395.898505625399
223	1	7	395.8940277	445.244002446315	441.092200335377	446.552922650265	440.127081109026	439.928107144145	441.092200335377	441.739494877201
223	1	7	439.5033036	490.437708081055	494.678784829256	481.03710664289	489.688726014263	484.148327661478	494.678784829256	492.731473286896
223	1	7	506.75247225	581.525920746281	592.585016263546	574.989471731223	589.58054917329	585.396275812621	592.585016263546	587.194401312984
223	1	7	430.24575375	456.234706627544	454.292438103079	462.521454839854	452.180028975064	461.64331389915	454.292438103079	451.675293756237
223	1	8	374.5561005	406.428451548826	412.516548845248	409.802340432641	410.727392103571	414.919029978504	412.516548845248	411.519161512371
223	1	8	278.72373105	323.482265405799	331.814421347341	327.957960687216	325.45697509655	328.59477939635	331.814421347341	330.892008614131
223	1	8	347.90777505	372.110979552114	383.534347007954	377.424682134442	375.448311969126	377.129524753796	383.534347007954	372.050472969744
223	1	8	347.53656465	382.015461152941	395.036911508325	393.353062547837	385.630326545235	394.643477086723	395.036911508325	389.734218533348
223	1	8	316.83155895	359.839176191512	370.714340018888	361.58919132418	362.832641030594	362.091344651276	370.714340018888	375.786791396453
223	1	8	169.1886555	197.922274350616	211.025102934945	206.16689024502	196.378673916898	197.99791915363	211.025102934945	195.018347806248
223	1	8	216.9123435	234.514001687545	235.656633435706	227.883980106953	233.995736184798	226.767047766012	235.656633435706	235.70854335253
223	1	8	268.7310198	285.402909024153	291.553787633269	288.124596528296	286.310599006118	288.008069645684	291.553787633269	289.352702115501
223	1	8	281.2306275	312.522970042821	321.480052446293	317.012720057458	314.1905898755	316.221798655889	321.480052446293	315.185807277157
223	1	8	304.74210735	354.344383483044	358.064068876323	349.915458028467	357.18387901506	352.217097556213	358.064068876323	354.830303757576
223	1	8	279.11701395	306.765816051292	313.46678170281	314.307649191972	308.272114964734	315.579402498201	313.46678170281	308.277536116262
223	1	9	259.69713795	298.448517700434	299.162474075422	299.613179166248	296.832494014599	300.66855206062	299.162474075422	294.586765482056
223	1	9	232.97567895	223.395439613548	225.291074810774	222.17362693734	218.47085680122	208.143325869257	225.291074810774	226.880029252432
223	1	9	270.3168063	277.578337172057	287.487841821185	283.302465512218	275.04229490712	278.329506203865	287.487841821185	271.292325269274
223	1	9	271.7000163	277.287616163094	280.222181474797	285.256660899624	274.738758066055	280.526742093777	280.222181474797	280.237821865365
223	1	9	208.9721295	253.240363614854	256.633663007172	265.232201871487	249.631432314776	248.975804266922	256.633663007172	271.850424115567
223	1	9	166.0288545	137.610807284318	146.596432439331	153.992245393994	128.904587056973	140.461043852603	146.596432439331	127.413282341558
223	1	9	165.6894285	174.986588584675	174.13181502598	186.904584414601	167.928002078467	180.926651220315	174.13181502598	168.594590242904
223	1	9	205.52661225	215.569443636925	215.857724381695	228.476573983465	210.29986803986	223.66843948384	215.857724381695	213.825380819302
223	1	9	204.77163465	225.358766786792	224.020124959295	226.59894144736	220.520733176748	220.698522424039	224.020124959295	221.838920706491
223	1	9	221.0976819	243.772262594605	249.870266345835	245.606423464722	239.745949718186	238.790087245817	249.870266345835	236.489531355911
223	1	9	230.2419753	223.70344715185	224.51399020196	226.824075580067	218.792442212381	221.274875720496	224.51399020196	217.939415808673
223	1	10	354.256758	281.006601641068	281.540306222005	278.272390898326	280.929826718543	283.70206520898	280.973085471821	278.576743848571
223	1	10	238.74886395	254.010812850572	269.704279490796	264.912023093309	253.751881729122	265.621979941736	267.570132453043	261.757125858344
223	1	10	282.3407271	291.735294404503	300.597360887041	310.199319830488	291.730912176572	300.765694402536	321.075672054208	293.383950709983
223	1	10	275.2753689	293.132704815847	302.189885654668	294.935600166934	293.137751724099	297.76526730313	298.470953639558	300.098969719516
223	1	10	217.59820965	229.760836411245	258.382642630612	246.216606897239	229.338276674736	239.240723458099	252.171909006335	257.347500490189
223	1	10	188.9613972	186.376694030688	202.93438475486	212.764034865309	185.661396396021	202.771152748651	220.24106438274	189.445247994529
223	1	10	156.681396	186.033783390741	171.874342742587	176.712800495344	185.316171939677	169.424045186384	189.075875652987	185.328558027911
223	1	10	219.95001	226.27994654086	251.61867014157	253.284025660405	225.833899227359	249.353777182368	256.128024409073	233.801316679961
223	1	10	247.92533415	225.517218134781	233.544205254717	238.229528201248	225.066024251631	233.152705976787	245.183558762891	227.280516742815
223	1	10	205.2327537	242.010873041299	232.805495124441	254.266403263034	241.670971386262	236.696689537702	272.648832789491	235.36061907141
223	1	10	285.53501025	251.249044252861	261.377438356067	264.524705805006	250.971477881522	261.925961730752	269.900228499822	252.508879251418
223	1	11	738.5015088	542.850135830288	597.670945632683	616.493949261264	541.636947235098	580.326314626468	565.868234039558	580.672671006005
223	1	11	453.36929715	411.983099414208	381.457911044266	379.041956096838	421.062031375642	406.349164038005	392.225737177213	383.449274433747
223	1	11	509.8037256	461.371394380666	447.333215281003	476.644207934956	466.566152757969	489.612294860213	424.575682666055	453.942650300877
223	1	11	446.72380695	453.366551971784	404.124826456816	390.453119348032	459.190856225309	434.660050587939	422.872943413016	396.416479420577
223	1	11	269.85244995	388.02003204754	294.437430322468	232.422456571458	398.983554544518	367.080262294484	316.433083207428	208.525106788306
223	1	11	302.1867495	355.575368342458	297.046216179268	350.36844397914	369.090521864456	374.909805984223	286.429590970917	356.961518866338
223	1	11	316.608921	319.003079259575	266.365344738838	283.579282991771	335.394483505828	300.656230678505	293.563463858131	323.025513211613
223	1	11	461.0392947	390.684552464765	368.665828229623	361.950432479819	401.438522074241	421.314641866788	347.865405315154	319.548176614233
223	1	11	316.8032571	422.379769440194	386.52781637533	394.376330376219	430.641048735035	426.708219308248	386.975870593282	389.646296550569
223	1	11	510.43455765	374.010335243532	332.295889170621	411.687118992777	386.075659175136	400.39675884306	315.12215046379	426.934974719897
223	1	11	767.317599	464.990422956613	481.671356452921	506.516544962968	469.900560550703	497.658201125621	456.793693726022	481.387377576462
223	1	12	1387.62239085	1402.83117223861	1533.72438084835	1455.48616982414	1424.8129517453	1533.72438084835	1438.18370977089	1427.09639715412
223	1	12	980.222067	898.560423935602	1118.0065705478	1105.47001016803	870.144911556557	1118.0065705478	871.121767930037	868.465566265976
223	1	12	1098.00882405	998.367567084572	915.087530137017	925.244990819663	979.926874269199	915.087530137017	981.578332764441	979.562626862941
223	1	12	905.7726036	886.807538154644	927.90028007748	938.411535724953	857.217431339582	927.90028007748	851.543625778153	852.072364732373
223	1	12	296.7476931	574.001590935882	479.681745569128	527.166699032734	513.149364161195	479.681745569128	507.906258358171	499.109791800671
223	1	12	571.43549205	631.186436294382	631.573087317554	695.64148035337	576.04931663759	631.573087317554	571.647772641041	578.363585377386
223	1	12	818.0723808	656.692776572016	670.163670948406	726.586435832653	604.104784502408	670.163670948406	606.230448508777	609.190199977889
223	1	12	1262.1058443	912.125202820593	908.916190723696	909.853647815519	885.065367174995	908.916190723696	886.704601464311	879.358445131874
223	1	12	488.43141435	657.03646980121	630.628444873463	680.656340975323	604.482826755513	630.628444873463	602.82822597258	602.32317670308
223	1	12	572.31584145	999.483225494635	1031.96298493649	1050.46897681026	981.154032627902	1031.96298493649	975.247045885259	985.901209116131
223	1	12	1829.43182925	1453.79388628706	1716.64351678437	1650.43094283832	1480.86892726853	1716.64351678437	1466.83313763138	1481.56360913044
223	2	1	2720.31412815	2398.04850122333	2323.35287403463	2231.69571299393	2441.741349862	2380.46769979214	2323.35287403463	2391.36005759442
223	2	1	1350.09315675	1656.94247475107	1606.96935909898	1676.18913665241	1612.00618399376	1472.68944659619	1606.96935909898	1649.33645990462
223	2	1	2056.2609546	1803.62493753837	1764.71264122222	1796.11668127331	1776.23045588388	1815.7323887998	1764.71264122222	1784.46919340791
223	2	1	1207.9998684	1639.66974078817	1647.34297027269	1681.98127784005	1592.66779749066	1554.88137905141	1647.34297027269	1706.60237029283
223	2	1	927.92736045	1179.95167587894	1130.12882689533	1262.74364722676	1077.97188190649	1100.80942048855	1130.12882689533	1388.57475454324
223	2	1	826.63018335	1263.99389657226	1216.42627493845	1400.03437721928	1172.06474235568	1143.74889788822	1216.42627493845	1121.1913590861
223	2	1	1206.3210831	1301.47951824796	1199.73113501288	1407.14601906212	1214.03328316867	1179.60403938458	1199.73113501288	1101.90412787768
223	2	1	1244.19989655	1676.87807365951	1623.28868868421	1669.34985408111	1634.32588843028	1623.28852981447	1623.28868868421	1760.67271412497
223	2	1	993.0865086	1301.98463008375	1234.20699641103	1396.01054611143	1214.59880151272	1203.03219732697	1234.20699641103	1262.60427090691
223	2	1	936.93686445	1805.26457492357	1834.34850931397	1862.59214156139	1778.06617810064	1751.31734078484	1834.34850931397	1673.32893822055
223	2	2	3298.090608	2716.33268567497	2521.32233552566	2542.36461686715	2757.40208224471	2646.16004742738	2704.58722071899	2615.9773103994
223	2	2	2537.556624	2553.76946449513	2699.39983555978	2679.40566172904	2532.83914773487	2692.28664744856	2550.02123950801	2548.4082620869
223	2	2	2746.8220725	2600.76941397339	2506.94908514799	2484.82924692632	2597.76432884318	2434.56274936572	2611.89314612178	2669.80314062117
223	2	2	1501.65775485	2524.06221126803	2818.24401227074	2681.65748182781	2491.80189519714	2561.6595897821	2529.93146303883	2760.03888520801
223	2	2	1802.3809014	2281.04558748622	3048.23841371699	2782.24499078635	2156.10157027098	2296.22319674455	2214.56258058851	2926.66088664749
223	2	2	2055.2031423	2390.65309342564	2360.64526634214	2522.43236532749	2307.51209842994	2429.07206685246	2339.92024719927	2250.6367297958
223	2	2	2818.38136275	2489.06756378757	2157.55701205776	2397.15504080802	2443.4606980105	2380.75404340559	2427.90322730824	2214.70933077679
223	2	2	1507.91045265	2666.24835111747	3018.26482491923	2733.58089065026	2688.21616762284	2683.40535572098	2729.26566826822	3033.62001498019
223	2	2	2052.7563321	2357.53232878202	2432.03176066468	2533.5144454192	2261.75946110151	2297.15529138645	2255.2135792238	2395.73806572881
223	2	2	1922.85010485	2391.00437550828	2173.19031317113	2426.2826352516	2307.99735539486	2364.88994769217	2337.6804405419	2125.58161197175
223	2	3	3879.761805	3093.6565246598	2965.50984152413	2912.48738904645	3086.31917353079	2968.14091027581	3053.97855950933	2925.39496709073
223	2	3	3157.8865785	3559.81023329149	3718.0849042327	3586.5287535576	3661.34151582239	3671.3465310707	3790.91393826033	3585.88199414785
223	2	3	2541.1024485	2763.83201076993	2837.99851235101	2960.41836176775	2679.46525172278	2861.86299727795	2653.23602697729	2639.95483964126
223	2	3	3630.450465	3174.05357376374	2771.33473314871	2694.95043795432	3185.49268354056	2814.22199659999	2989.48835622363	3168.41350823434
223	2	3	2160.4374648	2681.28827114411	2184.19966671406	2294.95136238185	2577.6436988267	2264.12142037791	2292.95491009076	2655.97719838908
223	2	3	1689.35886135	2518.59070505196	2579.05369569888	2926.27535291726	2376.94866238891	2652.02139112634	2236.5648521252	2753.40654132731
223	2	3	2521.1204595	2459.74592843748	2041.40748738242	2224.44741350071	2304.36088575229	2114.91546756726	2063.5831624113	2331.01814442933
223	2	3	3170.1797838	2680.31304410629	2447.826347659	2550.92435222885	2576.44071078828	2451.41934593599	2540.01993568965	2450.61177906829
223	2	3	2476.5436233	2702.31731292897	2184.78335438467	2294.37587462209	2603.58400272083	2265.71081754452	2310.9673312876	2704.59887720487
223	2	3	3540.00717	2556.44245597974	2575.16239745092	2783.65752773412	2423.64056266837	2643.54699314914	2284.00566934173	2492.79449483883
223	2	3	3374.486964	2523.82443678531	2248.56440156478	2419.44228347002	2383.40471459768	2268.52367993972	2304.51731678	2318.98052714801
223	2	4	3775.7468655	3176.61642888882	3223.52488105878	3408.96203146723	3143.00849951603	3156.40955614115	3263.23131951638	3223.52488105878
223	2	4	2241.42985485	3425.87450719108	3421.89568048443	3383.63135794719	3405.75283562445	3482.93799152742	3262.09457728159	3421.89568048443
223	2	4	2967.31560555	3051.83178064146	3035.47101841795	3117.11912710817	3011.47230304211	3054.33815584171	3018.07395545223	3035.47101841795
223	2	4	3240.4818735	3154.75186123784	3177.33543961791	3483.65229158331	3119.96093632015	3212.30170263508	3415.37786514253	3177.33543961791
223	2	4	2549.07204345	2542.36021776842	2422.74107935765	2623.02826114239	2474.43547573066	2472.08452924308	2770.0629167843	2422.74107935765
223	2	4	1482.01538805	2690.26065093584	2396.37052345544	2325.68797582075	2630.33815053022	2671.86284473082	2801.10531275233	2396.37052345544
223	2	4	2264.8895379	2814.60265577467	2672.03293321901	2741.84729215445	2761.40775410853	2750.86713497632	2962.37938071924	2672.03293321901
223	2	4	3360.8882439	3189.94585992583	3243.48167811759	3300.61907261162	3157.05912741293	3090.4211231645	3121.1267887143	3243.48167811759
223	2	4	3051.87917895	2545.43539413477	2393.84744535306	2547.58207428159	2477.67703635848	2440.77232036443	2784.40918466531	2393.84744535306
223	2	4	3554.8815825	2813.39927554734	2698.22195506533	2666.01998178777	2760.13926427234	2716.81184778073	2767.26206469359	2698.22195506533
223	2	4	2446.52183505	2749.50932393623	2731.94848672056	2748.48564339781	2692.79250851462	2587.26052301973	2634.47848818995	2731.94848672056
223	2	5	2738.7558	2364.82135117905	2617.27808238622	2698.7098097437	2332.18168821276	2390.81022849971	2337.68267503779	2443.50733015524
223	2	5	1226.33647515	2135.37285986592	2029.36235260224	2065.62389683098	2101.41967072892	2076.51754045479	2094.92970918221	2102.5237954975
223	2	5	2129.22699885	1939.32763916962	1887.65812457398	1952.46279077721	1904.25214791352	1909.82525692831	1914.32602310892	1855.94648902264
223	2	5	2157.1893738	2285.57758614834	2359.44958122414	2301.61166173698	2252.48427557409	2237.66662835216	2290.78215280347	2253.14384949007
223	2	5	2272.95016965	1818.33303650237	1787.01397012232	1821.1251177296	1782.56488618275	1774.77971573062	1814.17257951944	1712.69695421562
223	2	5	745.7358933	1668.60040836445	1243.30341028084	1231.40176665513	1631.97508210725	1602.81628089139	1658.30946191198	1310.98967969905
223	2	5	1184.33142855	1932.97635149389	1791.1605419206	1804.48316942362	1897.864500955	1896.32597131854	1921.31169503983	1756.0892006771
223	2	5	1545.5345985	2139.28026284353	2251.80761047899	2341.01441152294	2105.3494424571	2122.68136667879	2104.53401835353	2192.0019177368
223	2	5	1750.9920993	1918.80757628437	1850.74403347289	1812.17437539992	1883.6146136103	1875.56281104722	1934.75983754843	1733.18291790489
223	2	5	2319.214473	2256.83012838094	2297.59355861897	2330.89842205863	2223.57224693546	2281.38525749484	2241.30009179286	2143.09487179627
223	2	5	1575.09521865	2204.21942759173	2220.35913497401	2246.92703833796	2170.66036511886	2160.83268088669	2176.32484012708	2208.18684681555
223	2	6	1024.6659777	1209.97292774384	1232.41270310742	1179.64671030632	1237.17333351893	1221.99454114487	1201.42145226178	1264.76827372378
223	2	6	714.48805125	795.16605562106	767.324756692609	789.873887628272	819.314628614285	818.752411068014	806.008427280914	771.010011529795
223	2	6	923.06807505	991.411287653521	1002.21671587732	1023.72436311139	1017.00368347769	1036.49145370302	988.922618322322	1001.0517635773
223	2	6	974.15963415	1065.26254811096	1014.07640176478	1011.88409268252	1091.39828521704	1099.03222502938	1018.76706849303	1042.72664905302
223	2	6	1021.86370215	878.337977134275	777.758490819306	809.850716095633	903.098465728863	915.871805507429	846.220879180309	789.223256922844
223	2	6	400.9127256	589.85624191793	396.515039370783	424.667864506276	612.494301797687	592.388373928142	529.506580079854	442.11635044648
223	2	6	565.63062075	801.508446195769	697.624278183394	717.019763489106	825.703681664406	820.893128016348	784.210332138449	714.461872102448
223	2	6	675.16407765	1097.81474530528	1121.77234147157	1098.24716494544	1124.18997666567	1119.97075013813	1102.78202612622	1137.20549984986
223	2	6	791.77103505	1014.27328496835	886.074122058033	895.169960230295	1040.03388194239	1050.06506462317	918.532057723076	934.179942192997
223	2	6	1026.79312905	1150.26138406296	1091.00622668634	1091.42190430428	1177.02247781429	1191.92564726657	1142.59035843641	1091.24175917913
223	2	6	703.52184465	850.613243010443	909.769705477267	947.559287747847	875.169754144305	895.719089248559	861.417017556564	903.711865777708
223	2	7	590.50407195	681.158997638116	718.778768636918	652.676730600137	718.778768636918	726.095856968276	705.954414392565	721.485303009841
223	2	7	457.12593855	437.601728763198	434.725986132936	438.191520882683	434.725986132936	437.55609190603	428.652028179868	438.546143779051
223	2	7	535.3213014	583.001583441216	604.301024840471	565.598961011763	604.301024840471	608.672235533662	594.078999424131	600.545463846987
223	2	7	551.24778735	587.504593659466	609.552736637234	564.421228658884	609.552736637234	613.752936248776	592.741397568379	619.973827367621
223	2	7	515.58814305	606.146502564465	631.294178065411	591.154658732878	631.294178065411	633.218901561391	615.853387078748	648.42682289019
223	2	7	255.22446465	360.206681495673	344.462703784924	328.717942017783	344.462703784924	345.315544165862	314.552214233705	350.868740023822
223	2	7	314.06425605	430.837312135637	426.836870879055	434.587648980231	426.836870879055	427.587780963824	419.028489277586	436.260560336032
223	2	7	395.8940277	489.004816435881	494.675706172787	501.947860466652	494.675706172787	493.235673326405	492.972502917135	496.730442581363
223	2	7	439.5033036	522.091320252987	533.263400623426	487.708275304161	533.263400623426	533.921271576901	504.371947926099	543.228736298577
223	2	7	506.75247225	613.596822184947	639.983239280943	580.709186191837	639.983239280943	647.35747717894	623.347575604061	641.100016399812
223	2	7	430.24575375	493.765205166498	500.227590010943	474.68399125401	500.227590010943	503.956682245326	485.715416710413	498.829317137799
223	2	8	374.5561005	400.27032370682	409.683487462259	396.847011970242	409.683487462259	415.641947169013	413.510099407076	412.234817975512
223	2	8	278.72373105	330.45493471676	328.813949020492	333.910540815017	328.813949020492	330.833058061788	329.960601737013	336.490618578907
223	2	8	347.90777505	377.402490475536	383.194898838331	374.177722874635	383.194898838331	385.01122818711	388.082875287983	376.843728726204
223	2	8	347.53656465	388.902267759817	396.515481801714	388.590890255836	396.515481801714	397.996871799583	403.992375556734	407.208302036915
223	2	8	316.83155895	399.639582635655	408.952878637483	402.265042978983	408.952878637483	407.657090094235	417.166567320192	428.72502481282
223	2	8	169.1886555	259.874853185818	247.058641212894	259.426039576612	247.058641212894	250.022268979405	259.025324709987	249.00705046884
223	2	8	216.9123435	296.949844482385	290.003863996267	301.568618276805	290.003863996267	289.035100317308	293.04232588801	294.779497834021
223	2	8	268.7310198	321.603826112932	318.561409031188	324.912431926974	318.561409031188	318.484421828744	320.680165393795	321.8710760585
223	2	8	281.2306275	347.849923580286	348.963155963869	348.233931483287	348.963155963869	346.819459576959	359.917987838916	355.208749073682
223	2	8	304.74210735	400.74910664486	410.23807801562	398.015208896735	410.23807801562	408.619094846188	416.83387839957	405.340231661648
223	2	8	279.11701395	327.986641797638	325.954841422641	327.074071136576	325.954841422641	329.616384945025	330.592279117601	324.918813608785
223	2	9	259.69713795	323.098344538115	326.503990250928	328.716322200924	326.503990250928	332.19294582504	329.65083124633	328.176620919704
223	2	9	232.97567895	261.812593885714	261.004514152927	276.088420715971	261.004514152927	265.263190544933	272.186246877643	272.486144595185
223	2	9	270.3168063	297.742482748584	299.404776395374	304.271002362591	299.404776395374	301.686544317124	313.62682075723	292.226765152757
223	2	9	271.7000163	305.060523733409	307.225972113256	328.975115281996	307.225972113256	319.45875904362	323.770652911229	315.89553616103
223	2	9	208.9721295	288.675318653585	289.714195932626	306.391097224675	289.714195932626	288.708097053139	303.576845812332	317.080129686875
223	2	9	166.0288545	169.041139747282	161.854522870592	185.984423678416	161.854522870592	164.052187480516	187.615252602432	158.980803392522
223	2	9	165.6894285	196.077361444621	190.749630428122	188.754040311012	190.749630428122	180.938743013565	193.670883461218	194.367974060251
223	2	9	205.52661225	233.677220232905	230.934682022899	242.852273094221	230.934682022899	233.238515356068	240.156613525155	237.361193203776
223	2	9	204.77163465	253.715191531573	252.350371773909	263.858152545375	252.350371773909	255.107159659255	265.17137237038	254.452790899489
223	2	9	221.0976819	284.615427397861	285.375165286284	275.077540555578	285.375165286284	278.634172884561	286.923278693366	280.403184665178
223	2	9	230.2419753	249.461451602122	247.804164313443	262.856189306281	247.804164313443	257.721727658729	256.940753561353	247.815616617872
223	2	10	354.256758	320.862429210198	324.08623689914	322.804052008645	319.960418179311	324.08623689914	325.927613578302	317.584421405959
223	2	10	238.74886395	247.765099071561	232.325834449044	250.794681448159	243.433466277738	232.325834449044	260.900385506368	252.330430590702
223	2	10	282.3407271	300.536087972472	302.215908454022	318.745377551205	298.680394199171	302.215908454022	330.554061932312	294.712899628667
223	2	10	275.2753689	300.252942629042	304.609149563633	311.370901981581	298.383964082821	304.609149563633	312.427285519572	304.202012726849
223	2	10	217.59820965	276.832318142316	273.1593259259	290.77907484928	273.864477527004	273.1593259259	291.797540334233	297.372329015197
223	2	10	188.9613972	164.215859652867	168.39360241985	199.946559850505	155.964216521543	168.39360241985	201.27391686634	154.386405516979
223	2	10	156.681396	200.617695454176	208.054489944152	218.405207379669	194.073974185911	208.054489944152	209.962249239868	194.779229208906
223	2	10	219.95001	240.14303444545	249.832165854613	257.342453318969	235.453785324592	249.832165854613	249.687733223497	239.183802941139
223	2	10	247.92533415	249.677265477137	245.626567530039	252.934713123818	245.435348785208	245.626567530039	254.39746605616	246.83000057502
223	2	10	205.2327537	267.610938770481	263.182379728634	279.464632840137	264.210444276868	263.182379728634	290.139325220628	260.765130469197
223	2	10	285.53501025	248.065080488531	246.41746912266	256.127410302628	243.747522392021	246.41746912266	258.400692782869	242.845014384743
223	2	11	738.5015088	469.21137816131	473.108876832503	485.217833252338	473.108876832503	467.031048272452	473.094914382734	483.963770468151
223	2	11	453.36929715	442.919204671405	447.876034516305	436.758530877831	447.876034516305	421.852147258362	443.415974597471	410.947427088581
223	2	11	509.8037256	479.660439444358	483.136937685238	495.140502286545	483.136937685238	463.329169473287	473.665450304316	475.51138497531
223	2	11	446.72380695	481.021427902846	484.443090909139	468.978221462424	484.443090909139	474.297771000571	482.721715275029	452.330630324313
223	2	11	269.85244995	419.301276978426	425.209690650091	359.430955202005	425.209690650091	403.499663146345	417.839773111452	296.001684755509
223	2	11	302.1867495	377.047894162588	384.658727971888	402.982532264508	384.658727971888	347.147465440079	373.497590844223	367.203623793865
223	2	11	316.608921	376.713921108236	384.33821093964	402.127880305003	384.33821093964	419.179954243596	383.124706844697	384.281073270562
223	2	11	461.0392947	415.911112642733	421.956118550342	420.777264805139	421.956118550342	370.391368094336	412.17820843722	385.202007548797
223	2	11	316.8032571	415.16826390681	421.243199741041	434.148120661893	421.243199741041	403.514037796731	414.749945918103	411.027630729216
223	2	11	510.43455765	431.232029987149	436.659744769741	480.109883518828	436.659744769741	447.565311657013	426.661147930233	465.769728126166
223	2	11	767.317599	440.229418509812	445.294621834472	456.840157514034	445.294621834472	421.278118554123	439.185066896369	438.202509372782
223	2	12	1387.62239085	1046.3402976058	1185.53758401936	1120.20041561383	1038.63563535645	1139.8948922134	1049.66174492016	1113.30030755827
